name,faction,id,ship,points,upgradecount,uselesscount,uselesscost,upgrade00,upgrade01,upgrade02,upgrade03,upgrade04,upgrade05,upgrade06,upgrade07,upgrade08,upgrade09,agility,hull,shields,attack,initiative,useless00,useless01,useless02,useless03
Shawn Ramberg,rebelalliance,norrawexley-btla4ywing,btla4ywing,59,4,0,0,swarmtactics,ioncannonturret,iontorpedoes,r3astromech,,,,,,,1,6,2,2,5,,,,
Shawn Ramberg,rebelalliance,jakefarrell,rz1awing,43,1,0,0,snapshot,,,,,,,,,,3,2,2,2,4,,,,
Shawn Ramberg,rebelalliance,captainrex,tielnfighter,30,0,0,0,,,,,,,,,,,3,3,0,2,2,,,,
Simon Heath,rebelalliance,sharabey,arc170starfighter,82,4,0,0,plasmatorpedoes,freelanceslicer,ezrabridger,r5d8,,,,,,,1,6,3,3,4,,,,
Simon Heath,rebelalliance,gavindarklighter,ewing,67,1,0,0,collisiondetector,,,,,,,,,,3,3,3,3,4,,,,
Simon Heath,rebelalliance,hortonsalm,btla4ywing,49,3,0,0,ioncannonturret,protonbombs,skilledbombardier,,,,,,,,1,6,2,2,4,,,,
Sondre Auestad,rebelalliance,herasyndulla-vcx100lightfreighter,vcx100lightfreighter,125,9,0,0,marksmanship,advancedsensors,protontorpedoes,dorsalturret,seasonednavigator,sawgerrera,shieldupgrade,hotshotgunner,ghost,,0,10,5,4,5,,,,
Sondre Auestad,rebelalliance,rebelscout,hwk290lightfreighter,73,5,0,0,proximitymines,kananjarrus,hullupgrade,engineupgrade,moldycrow,,,,,,2,4,2,2,2,,,,
Steffen Lydvo,galacticempire,majorvynder,alphaclassstarwing,72,6,1,0,swarmtactics,collisiondetector,protontorpedoes,protonrockets,electronicbaffle,xg1assaultconfiguration,,,,,2,4,3,2,4,xg1assaultconfiguration,,,
Steffen Lydvo,galacticempire,vizier,tiereaper,57,2,0,0,perceptivecopilot,stealthdevice,,,,,,,,,1,6,2,3,2,,,,
Steffen Lydvo,galacticempire,whisper,tiephphantom,71,2,0,0,elusive,fifthbrother,,,,,,,,,2,3,2,3,5,,,,
Stephan Wehr,scumandvillainy,freightercaptain,customizedyt1300lightfreighter,53,2,0,0,ig88d,riggedcargochute,,,,,,,,,1,8,3,2,1,,,,
Stephan Wehr,scumandvillainy,nomlumb,jumpmaster5000,44,1,0,0,ioncannon,,,,,,,,,,2,6,3,2,1,,,,
Stephan Wehr,scumandvillainy,shadowporthunter,lancerclasspursuitcraft,56,0,0,0,,,,,,,,,,,2,8,2,3,2,,,,
Stephan Wehr,scumandvillainy,freightercaptain,customizedyt1300lightfreighter,46,0,0,0,,,,,,,,,,,1,8,3,2,1,,,,
Stephen Downs,firstorder,zetasquadronsurvivor,tiesffighter,47,2,0,0,homingmissiles,specialforcesgunner,,,,,,,,,2,3,3,2,2,,,,
Stephen Downs,firstorder,quickdraw,tiesffighter,55,1,0,0,specialforcesgunner,,,,,,,,,,2,3,3,2,6,,,,
Stephen Downs,firstorder,zetasquadronsurvivor,tiesffighter,35,2,1,1,firecontrolsystem,munitionsfailsafe,,,,,,,,,2,3,3,2,2,munitionsfailsafe,,,
Stephen Downs,firstorder,muse,tiefofighter,35,2,0,0,crackshot,advancedoptics,,,,,,,,,3,3,1,2,2,,,,
Stephen Downs,firstorder,omegasquadronace,tiefofighter,28,0,0,0,,,,,,,,,,,3,3,1,2,3,,,,
Stephen Gage,resistance,jarekyeager,fireball,50,4,1,1,juke,bb8,delayedfuses,kazsfireball,,,,,,,2,6,0,2,5,delayedfuses,,,
Stephen Gage,resistance,colossusstationmechanic,fireball,36,2,0,0,r5astromech,shieldupgrade,,,,,,,,,2,6,1,2,2,,,,
Stephen Gage,resistance,rey,scavengedyt1300,87,3,0,0,informant,finn,reysmillenniumfalcon,,,,,,,,1,8,3,3,5,,,,
Stephen Gage,resistance,rosetico,resistancetransportpod,26,0,0,0,,,,,,,,,,,2,3,1,2,3,,,,
Stephen Parker,scumandvillainy,captainnym,scurrgh6bomber,69,4,0,0,ioncannonturret,cikatrovizago,veteranturretgunner,bombletgenerator,,,,,,,1,6,4,3,5,,,,
Stephen Parker,scumandvillainy,princexizor,starviperclassattackplatform,63,2,0,0,swarmtactics,collisiondetector,,,,,,,,,3,4,1,3,4,,,,
Stephen Parker,scumandvillainy,shadowporthunter,lancerclasspursuitcraft,63,2,0,0,staticdischargevanes,shadowcaster,,,,,,,,,2,8,2,3,2,,,,
Stephen Sesnick,galacticempire,blacksquadronscout,tieskstriker,45,2,0,0,outmaneuver,hullupgrade,,,,,,,,,2,5,0,3,3,,,,
Stephen Sesnick,galacticempire,maarekstele,tieadvancedx1,67,2,0,0,squadleader,advancedsensors,,,,,,,,,3,3,2,2,5,,,,
Stephen Sesnick,galacticempire,maulermithel,tielnfighter,37,1,0,0,afterburners,,,,,,,,,,3,3,0,2,5,,,,
Stephen Sesnick,galacticempire,fifthbrother,tieadvancedv1,46,1,0,0,ionmissiles,,,,,,,,,,3,2,2,2,4,,,,
steve mclean,rebelalliance,norrawexley-btla4ywing,btla4ywing,50,2,0,0,dorsalturret,iontorpedoes,,,,,,,,,1,6,2,2,5,,,,
steve mclean,rebelalliance,sabinewren-tielnfighter,tielnfighter,37,1,0,0,shieldupgrade,,,,,,,,,,3,3,1,2,3,,,,
steve mclean,rebelalliance,ibtisam,arc170starfighter,53,1,0,0,leiaorgana,,,,,,,,,,1,6,3,3,3,,,,
steve mclean,rebelalliance,wedgeantilles,t65xwing,55,1,0,0,servomotorsfoils,,,,,,,,,,2,4,2,3,6,,,,
Steven Sior,rebelalliance,herasyndulla-vcx100lightfreighter,vcx100lightfreighter,105,5,0,0,dorsalturret,kananjarrus,novicetechnician,hansolo,ghost,,,,,,0,10,4,4,5,,,,
Steven Sior,rebelalliance,norrawexley,arc170starfighter,61,1,0,0,advprotontorpedoes,,,,,,,,,,1,6,3,3,5,,,,
Steven Sior,rebelalliance,arvelcrynyd,rz1awing,34,0,0,0,,,,,,,,,,,3,2,2,2,3,,,,
Tad Wesley,rebelalliance,cavernangelszealot,t65xwing,64,5,1,3,deadmansswitch,protontorpedoes,r2astromech,targetingcomputer,servomotorsfoils,,,,,,2,4,2,3,1,targetingcomputer,,,
Tad Wesley,rebelalliance,esegetuketu,btls8kwing,91,6,0,0,iontorpedoes,homingmissiles,bistan,perceptivecopilot,proximitymines,clustermines,,,,,1,6,3,2,3,,,,
Tad Wesley,rebelalliance,lieutenantblount,z95af4headhunter,45,3,0,0,selfless,concussionmissiles,stealthdevice,,,,,,,,2,2,2,2,4,,,,
Taloncor,firstorder,ember,tiebainterceptor,58,1,0,0,concussionmissiles,,,,,,,,,,3,2,2,3,4,,,,
Taloncor,firstorder,omegasquadronexpert,tiesffighter,40,2,1,2,ionmissiles,skilledbombardier,,,,,,,,,2,3,3,2,3,skilledbombardier,,,
Taloncor,firstorder,holo,tiebainterceptor,55,1,0,0,composure,,,,,,,,,,3,2,2,3,5,,,,
Taloncor,firstorder,backdraft,tiesffighter,47,1,1,8,agilegunner,,,,,,,,,,2,3,3,2,4,agilegunner,,,
Ted Traini,resistance,covanell,resistancetransport,52,2,0,0,perceptivecopilot,staticdischargevanes,,,,,,,,,1,5,3,2,4,,,,
Ted Traini,resistance,niennunb,t70xwing,69,5,0,0,debrisgambit,integratedsfoils,patternanalyzer,blackone,autoblasters,,,,,,2,4,3,3,5,,,,
Ted Traini,resistance,blacksquadronace-t70xwing,t70xwing,53,2,0,0,bb8,integratedsfoils,,,,,,,,,2,4,3,3,4,,,,
Ted Traini,resistance,rosetico,resistancetransportpod,26,0,0,0,,,,,,,,,,,2,3,1,2,3,,,,
Ted W,galacticempire,maarekstele,tieadvancedx1,61,4,0,0,marksmanship,passivesensors,magpulsewarheads,afterburners,,,,,,,3,3,2,2,5,,,,
Ted W,galacticempire,fifthbrother,tieadvancedv1,50,2,0,0,brilliantevasion,homingmissiles,,,,,,,,,3,2,2,2,4,,,,
Ted W,galacticempire,seventhsister,tieadvancedv1,48,1,0,0,homingmissiles,,,,,,,,,,3,2,2,2,4,,,,
Ted W,galacticempire,sienarspecialist,tieagaggressor,39,2,0,0,dorsalturret,veteranturretgunner,,,,,,,,,2,4,1,2,2,,,,
Thomas Correnti,galacticempire,gammasquadronace,tiesabomber,57,3,0,0,squadleader,barragerockets,fifthbrother,,,,,,,,2,6,0,2,3,,,,
Thomas Correnti,galacticempire,lieutenantkarsabi,alphaclassstarwing,51,2,0,0,crackshot,protontorpedoes,,,,,,,,,2,4,3,2,3,,,,
Thomas Correnti,galacticempire,coloneljendon,lambdaclasst4ashuttle,52,1,0,0,directorkrennic,,,,,,,,,,1,6,4,3,3,,,,
Thomas Correnti,galacticempire,blacksquadronscout,tieskstriker,34,0,0,0,,,,,,,,,,,2,4,0,3,3,,,,
Thomas Shaw,resistance,chewbacca-scavengedyt1300,scavengedyt1300,87,6,0,0,trickshot,protonrockets,pz4co,hansolo-crew,deadmansswitch,munitionsfailsafe,,,,,1,8,3,3,4,,,,
Thomas Shaw,resistance,finn,resistancetransportpod,29,0,0,0,,,,,,,,,,,2,3,1,2,2,,,,
Thomas Shaw,resistance,poedameron,t70xwing,81,3,0,0,bb8,integratedsfoils,patternanalyzer,,,,,,,,2,4,3,3,6,,,,
Thomas Wittenberg,resistance,rosetico,resistancetransportpod,36,2,0,0,swarmtactics,primedthrusters,,,,,,,,,2,3,1,2,3,,,,
Thomas Wittenberg,resistance,vimoradi,resistancetransportpod,27,0,0,0,,,,,,,,,,,2,3,1,2,1,,,,
Thomas Wittenberg,resistance,greensquadronexpert,rz2awing,46,3,0,0,daredevil,concussionmissiles,advancedoptics,,,,,,,,3,2,2,2,3,,,,
Thomas Wittenberg,resistance,pammichnerrogoode,resistancetransport,56,2,0,0,autoblasters,leiaorgana-resistance,,,,,,,,,1,5,3,2,3,,,,
Thomas Wittenberg,resistance,r1j5,fireball,31,1,0,0,coaxiumhyperfuel,,,,,,,,,,2,6,0,2,1,,,,
tigris,resistance,pammichnerrogoode,resistancetransport,62,5,0,0,plasmatorpedoes,informant,tacticalofficer,r5x3,munitionsfailsafe,,,,,,1,5,3,2,3,,,,
tigris,resistance,bluesquadronrookie,t70xwing,57,5,0,0,r5astromech,integratedsfoils,patternanalyzer,blackone,ionmissiles,,,,,,2,4,3,3,1,,,,
tigris,resistance,poedameron,t70xwing,79,3,0,0,r2astromech,integratedsfoils,advancedoptics,,,,,,,,2,4,3,3,6,,,,
"Tim ""timathius"" Hilton",galacticrepublic,redsquadronbomber,btlbywing,39,2,0,0,ioncannonturret,r4pastromech,,,,,,,,,1,5,3,2,2,,,,
"Tim ""timathius"" Hilton",galacticrepublic,dineeellberger,nabooroyaln1starfighter,47,1,0,0,plasmatorpedoes,,,,,,,,,,2,3,2,2,3,,,,
"Tim ""timathius"" Hilton",galacticrepublic,104thbattalionpilot,arc170starfighter,48,1,0,0,r2a6,,,,,,,,,,1,6,3,3,2,,,,
"Tim ""timathius"" Hilton",galacticrepublic,oddball-btlbywing,btlbywing,63,4,1,2,ioncannonturret,iontorpedoes,skilledbombardier,proximitymines,,,,,,,1,5,3,2,5,skilledbombardier,,,
Tim Horsburgh,resistance,vimoradi,resistancetransportpod,27,0,0,0,,,,,,,,,,,2,3,1,2,1,,,,
Tim Horsburgh,resistance,bluesquadronrookie,t70xwing,42,1,0,0,integratedsfoils,,,,,,,,,,2,4,3,3,1,,,,
Tim Horsburgh,resistance,rey,scavengedyt1300,90,3,0,0,c3po-crew,hansolo-crew,finn,,,,,,,,1,8,3,3,5,,,,
Tim Horsburgh,resistance,greensquadronexpert,rz2awing,39,1,0,0,patternanalyzer,,,,,,,,,,3,2,2,2,3,,,,
Timanseb,resistance,covanell,resistancetransport,67,4,0,0,patternanalyzer,protontorpedoes,r5x3,angleddeflectors,,,,,,,1,5,2,2,4,,,,
Timanseb,resistance,greensquadronexpert,rz2awing,38,1,0,0,advancedoptics,,,,,,,,,,3,2,2,2,3,,,,
Timanseb,resistance,karekun,t70xwing,53,2,0,0,integratedsfoils,blackone,,,,,,,,,2,4,3,3,4,,,,
Timanseb,resistance,r1j5,fireball,35,1,0,0,c3po-crew,,,,,,,,,,2,6,0,2,1,,,,
Timo Hetzel,galacticempire,planetarysentinel,tieskstriker,31,0,0,0,,,,,,,,,,,2,4,0,3,1,,,,
Timo Hetzel,galacticempire,omicrongrouppilot,lambdaclasst4ashuttle,48,1,0,0,agentkallus,,,,,,,,,,1,6,4,3,1,,,,
Timo Hetzel,galacticempire,captainjonus,tiesabomber,68,4,0,0,intimidation,barragerockets,proximitymines,shieldupgrade,,,,,,,2,6,1,2,4,,,,
Timo Hetzel,galacticempire,soontirfel,tieininterceptor,53,0,0,0,,,,,,,,,,,3,3,0,3,6,,,,
TobyN,scumandvillainy,jakkugunrunner,quadrijettransferspacetug,30,0,0,0,,,,,,,,,,,2,5,0,2,1,,,,
TobyN,scumandvillainy,guri,starviperclassattackplatform,85,3,0,0,squadleader,trajectorysimulator,angleddeflectors,,,,,,,,3,4,0,3,5,,,,
TobyN,scumandvillainy,constablezuvio,quadrijettransferspacetug,39,1,0,0,proximitymines,,,,,,,,,,2,5,0,2,4,,,,
TobyN,scumandvillainy,crymorahgoon,btla4ywing,40,1,0,0,hansolo-gunner,,,,,,,,,,1,6,2,2,1,,,,
Tom buis,scumandvillainy,constablezuvio,quadrijettransferspacetug,49,3,0,0,primedthrusters,informant,seismiccharges,,,,,,,,2,5,0,2,4,,,,
Tom buis,scumandvillainy,ig88a,aggressorassaultfighter,68,1,0,0,ig2000,,,,,,,,,,3,5,3,3,4,,,,
Tom buis,scumandvillainy,4lom,g1astarfighter,49,0,0,0,,,,,,,,,,,1,5,4,3,3,,,,
Tom buis,scumandvillainy,spicerunner,hwk290lightfreighter,33,1,0,0,ig88d,,,,,,,,,,2,3,2,2,1,,,,
Tom Candlin,scumandvillainy,ndrusuhlak,z95af4headhunter,36,1,0,0,stealthdevice,,,,,,,,,,2,2,2,2,4,,,,
Tom Candlin,scumandvillainy,foremanproach,modifiedtielnfighter,39,1,0,0,hullupgrade,,,,,,,,,,3,4,0,2,4,,,,
Tom Candlin,scumandvillainy,dacebonearm,hwk290lightfreighter,54,2,0,0,intimidation,moldycrow,,,,,,,,,2,3,2,2,4,,,,
Tom Candlin,scumandvillainy,moraloeval,yv666lightfreighter,71,1,0,0,000,,,,,,,,,,1,9,3,3,4,,,,
tomasz szyszka,galacticempire,rexlerbrath,tieddefender,99,3,0,0,advancedsensors,autoblasters,homingmissiles,,,,,,,,3,3,4,3,5,,,,
tomasz szyszka,galacticempire,redline,tiecapunisher,70,2,0,0,concussionmissiles,electroprotonbomb,,,,,,,,,1,6,3,2,5,,,,
tomasz szyszka,galacticempire,valenrudor,tielnfighter,27,0,0,0,,,,,,,,,,,3,3,0,2,3,,,,
Tommaso Loss,galacticrepublic,r2d2,btlbywing,49,3,0,0,intimidation,ioncannonturret,proximitymines,,,,,,,,1,5,3,2,2,,,,
Tommaso Loss,galacticrepublic,broadside,btlbywing,41,1,0,0,ioncannonturret,,,,,,,,,,1,5,3,2,3,,,,
Tommaso Loss,galacticrepublic,goldsquadrontrooper,v19torrentstarfighter,25,0,0,0,,,,,,,,,,,2,5,0,2,2,,,,
Tommaso Loss,galacticrepublic,bluesquadronprotector,v19torrentstarfighter,27,0,0,0,,,,,,,,,,,2,5,0,2,3,,,,
Tommaso Loss,galacticrepublic,goldsquadrontrooper,v19torrentstarfighter,25,0,0,0,,,,,,,,,,,2,5,0,2,2,,,,
Tommaso Loss,galacticrepublic,bravoflightofficer,nabooroyaln1starfighter,33,0,0,0,,,,,,,,,,,2,3,2,2,2,,,,
Tommy Adams,separatistalliance,separatistdrone,vultureclassdroidfighter,31,3,0,0,discordmissiles,grapplingstruts,hullupgrade,,,,,,,,2,4,0,2,3,,,,
Tommy Adams,separatistalliance,tradefederationdrone,vultureclassdroidfighter,30,3,0,0,discordmissiles,grapplingstruts,stealthdevice,,,,,,,,2,3,0,2,1,,,,
Tommy Adams,separatistalliance,darkcourier,sithinfiltrator,94,7,0,0,heavylasercannon,plasmatorpedoes,novicetechnician,countdooku,connernets,scimitar,tv94,,,,1,6,4,3,2,,,,
Tommy Adams,separatistalliance,petranakiarenaace,nantexclassstarfighter,44,2,0,0,composure,graviticdeflection,,,,,,,,,3,4,0,3,4,,,,
Tommy Ryan,galacticrepublic,oddball-arc170starfighter,arc170starfighter,65,3,0,0,veterantailgunner,r2a6,shieldupgrade,,,,,,,,1,6,4,3,5,,,,
Tommy Ryan,galacticrepublic,obiwankenobi,delta7aethersprite,67,1,0,0,delta7b,,,,,,,,,,2,3,3,3,5,,,,
Tommy Ryan,galacticrepublic,goji,btlbywing,37,1,0,0,ioncannonturret,,,,,,,,,,1,5,3,2,2,,,,
Tommy Ryan,galacticrepublic,swoop,v19torrentstarfighter,31,0,0,0,,,,,,,,,,,2,5,0,2,3,,,,
Tony Cameron,galacticempire,captainjonus,tiesabomber,71,5,0,0,composure,advprotontorpedoes,clustermissiles,concussionmissiles,clustermines,,,,,,2,6,0,2,4,,,,
Tony Cameron,galacticempire,inquisitor,tieadvancedv1,48,3,0,0,instinctiveaim,trajectorysimulator,concussionmissiles,,,,,,,,3,2,2,2,3,,,,
Tony Cameron,galacticempire,nightbeast,tielnfighter,25,0,0,0,,,,,,,,,,,3,3,0,2,2,,,,
Tony Cameron,galacticempire,scarifbasepilot,tiereaper,55,2,0,0,darthvader,electronicbaffle,,,,,,,,,1,6,2,3,1,,,,
Tony Costanti ,galacticrepublic,anakinskywalker,delta7aethersprite,67,1,0,0,calibratedlasertargeting,,,,,,,,,,3,3,1,2,6,,,,
Tony Costanti ,galacticrepublic,padmeamidala,nabooroyaln1starfighter,46,1,0,0,marksmanship,,,,,,,,,,2,3,2,2,4,,,,
Tony Costanti ,galacticrepublic,goldsquadrontrooper,v19torrentstarfighter,25,0,0,0,,,,,,,,,,,2,5,0,2,2,,,,
Tony Costanti ,galacticrepublic,matchstick,btlbywing,57,3,0,0,intimidation,ioncannonturret,proximitymines,,,,,,,,1,5,3,2,4,,,,
Totem,separatistalliance,darthmaul,sithinfiltrator,72,3,0,0,predictiveshot,jammingbeam,staticdischargevanes,,,,,,,,1,6,4,3,5,,,,
Totem,separatistalliance,countdooku,sithinfiltrator,76,2,0,0,plasmatorpedoes,scimitar,,,,,,,,,1,6,4,3,3,,,,
Totem,separatistalliance,darkcourier,sithinfiltrator,51,0,0,0,,,,,,,,,,,1,6,4,3,2,,,,
Travis Johannsen,galacticrepublic,kickback,v19torrentstarfighter,33,0,0,0,,,,,,,,,,,2,5,0,2,4,,,,
Travis Johannsen,galacticrepublic,anakinskywalker,delta7aethersprite,62,0,0,0,,,,,,,,,,,3,3,1,2,6,,,,
Travis Johannsen,galacticrepublic,sinker,arc170starfighter,54,0,0,0,,,,,,,,,,,1,6,3,3,3,,,,
Travis Johannsen,galacticrepublic,wolffe,arc170starfighter,51,1,0,0,crackshot,,,,,,,,,,1,6,3,3,4,,,,
Travis Johnson ,galacticempire,majorvynder,alphaclassstarwing,67,6,0,0,elusive,passivesensors,protontorpedoes,ionmissiles,advancedslam,os1arsenalloadout,,,,,2,4,3,2,4,,,,
Travis Johnson ,galacticempire,idenversio,tielnfighter,41,0,0,0,,,,,,,,,,,3,3,0,2,4,,,,
Travis Johnson ,galacticempire,coloneljendon,lambdaclasst4ashuttle,55,2,0,0,hullupgrade,st321,,,,,,,,,1,7,4,3,3,,,,
Travis Johnson ,galacticempire,blacksquadronscout,tieskstriker,34,0,0,0,,,,,,,,,,,2,4,0,3,3,,,,
trej,firstorder,sienarjaemusengineer,tievnsilencer,65,2,0,0,primedthrusters,plasmatorpedoes,,,,,,,,,3,4,2,3,1,,,,
trej,firstorder,omegasquadronace,tiefofighter,28,0,0,0,,,,,,,,,,,3,3,1,2,3,,,,
trej,firstorder,captainphasma,tiesffighter,49,1,0,0,specialforcesgunner,,,,,,,,,,2,3,3,2,4,,,,
trej,firstorder,starkillerbasepilot,upsilonclassshuttle,58,0,0,0,,,,,,,,,,,1,6,6,4,2,,,,
Trevor Betts,resistance,zaribangel,rz2awing,39,1,0,0,ionmissiles,,,,,,,,,,3,2,2,2,3,,,,
Trevor Betts,resistance,lulolampar,rz2awing,43,0,0,0,,,,,,,,,,,3,2,2,2,5,,,,
Trevor Betts,resistance,pammichnerrogoode,resistancetransport,42,1,0,0,targetingsynchronizer,,,,,,,,,,1,5,3,2,3,,,,
Trevor Betts,resistance,hansolo-scavengedyt1300,scavengedyt1300,76,2,0,0,rosetico,reysmillenniumfalcon,,,,,,,,,1,8,3,3,6,,,,
Trukson,galacticempire,scarifbasepilot,tiereaper,61,3,0,0,grandinquisitor,agentkallus,shieldupgrade,,,,,,,,1,6,3,3,1,,,,
Trukson,galacticempire,gammasquadronace,tiesabomber,55,4,0,0,diamondboronmissiles,clustermines,protonbombs,staticdischargevanes,,,,,,,2,6,0,2,3,,,,
Trukson,galacticempire,whisper,tiephphantom,84,3,0,0,outmaneuver,advancedsensors,fifthbrother,,,,,,,,2,3,2,3,5,,,,
Tyler Duree,scumandvillainy,4lom,g1astarfighter,67,6,0,0,passivesensors,ketsuonyo,inertialdampeners,hullupgrade,misthunter,tractorbeam,,,,,1,6,4,3,3,,,,
Tyler Duree,scumandvillainy,ndrusuhlak,z95af4headhunter,47,4,0,0,trickshot,homingmissiles,contrabandcybernetics,staticdischargevanes,,,,,,,2,2,2,2,4,,,,
Tyler Duree,scumandvillainy,landocalrissian-escapecraft,escapecraft,31,1,0,0,tobiasbeckett,,,,,,,,,,2,2,2,2,4,,,,
Tyler Duree,scumandvillainy,captainseevor,modifiedtielnfighter,30,0,0,0,,,,,,,,,,,3,3,0,2,3,,,,
Tyler Duree,scumandvillainy,miningguildsurveyor,modifiedtielnfighter,23,0,0,0,,,,,,,,,,,3,3,0,2,2,,,,
Tyler Evans,rebelalliance,chewbacca,modifiedyt1300lightfreighter,93,4,1,2,lonewolf,skilledbombardier,kananjarrus,millenniumfalcon,,,,,,,1,8,5,3,4,skilledbombardier,,,
Tyler Evans,rebelalliance,sabinewren,attackshuttle,45,3,0,0,crackshot,dorsalturret,phantom,,,,,,,,2,3,1,3,3,,,,
Tyler Evans,rebelalliance,garvendreis-t65xwing,t65xwing,60,3,0,0,r2astromech,shieldupgrade,servomotorsfoils,,,,,,,,2,4,3,3,4,,,,
Ulie ,scumandvillainy,guri,starviperclassattackplatform,73,2,0,0,marksmanship,virago,,,,,,,,,3,4,2,3,5,,,,
Ulie ,scumandvillainy,4lom,g1astarfighter,50,1,0,0,misthunter,,,,,,,,,,1,5,4,3,3,,,,
Ulie ,scumandvillainy,serissu,m3ainterceptor,44,1,0,0,tractorbeam,,,,,,,,,,3,3,1,2,5,,,,
Ulie ,scumandvillainy,bossk-z95af4headhunter,z95af4headhunter,29,0,0,0,,,,,,,,,,,2,2,2,2,4,,,,
Vincent Hamelin,firstorder,tn3465,tiefofighter,28,0,0,0,,,,,,,,,,,3,3,1,2,2,,,,
Vincent Hamelin,firstorder,captainphasma,tiesffighter,56,4,1,2,outmaneuver,skilledbombardier,passivesensors,stealthdevice,,,,,,,2,3,3,2,4,skilledbombardier,,,
Vincent Hamelin,firstorder,longshot,tiefofighter,44,2,0,0,patternanalyzer,shieldupgrade,,,,,,,,,3,3,2,2,3,,,,
Vincent Hamelin,firstorder,zetasquadronsurvivor,tiesffighter,42,1,0,0,specialforcesgunner,,,,,,,,,,2,3,3,2,2,,,,
Vincent Hamelin,firstorder,lieutenantrivas,tiefofighter,27,0,0,0,,,,,,,,,,,3,3,1,2,1,,,,
Virgil Hayward,scumandvillainy,kavil,btla4ywing,57,2,0,0,protontorpedoes,greedo,,,,,,,,,1,6,2,2,5,,,,
Virgil Hayward,scumandvillainy,constablezuvio,quadrijettransferspacetug,46,2,0,0,patternanalyzer,clustermines,,,,,,,,,2,5,0,2,4,,,,
Virgil Hayward,scumandvillainy,foremanproach,modifiedtielnfighter,39,1,0,0,snapshot,,,,,,,,,,3,3,0,2,4,,,,
Virgil Hayward,scumandvillainy,bossk-z95af4headhunter,z95af4headhunter,29,0,0,0,,,,,,,,,,,2,2,2,2,4,,,,
Virgil Hayward,scumandvillainy,landocalrissian-escapecraft,escapecraft,29,0,0,0,,,,,,,,,,,2,2,2,2,4,,,,
Wally_Shanks,scumandvillainy,dalanoberos,m12lkimogilafighter,55,3,0,0,fearless,advprotontorpedoes,munitionsfailsafe,,,,,,,,1,7,2,3,3,,,,
Wally_Shanks,scumandvillainy,miningguildsurveyor,modifiedtielnfighter,23,0,0,0,,,,,,,,,,,3,3,0,2,2,,,,
Wally_Shanks,scumandvillainy,teltrevura,jumpmaster5000,51,2,0,0,ioncannon,greedo,,,,,,,,,2,6,3,2,4,,,,
Wally_Shanks,scumandvillainy,gandfindsman,g1astarfighter,41,0,0,0,,,,,,,,,,,1,5,4,3,1,,,,
Wally_Shanks,scumandvillainy,kaatoleeachos,z95af4headhunter,28,1,0,0,marksmanship,,,,,,,,,,2,2,2,2,3,,,,
Wesley van Wensen,scumandvillainy,ndrusuhlak,z95af4headhunter,40,4,1,1,swarmtactics,ionmissiles,deadmansswitch,delayedfuses,,,,,,,2,2,2,2,4,delayedfuses,,,
Wesley van Wensen,scumandvillainy,kavil,btla4ywing,65,5,1,2,crackshot,ioncannonturret,plasmatorpedoes,genius,inertialdampeners,,,,,,1,6,2,2,5,genius,,,
Wesley van Wensen,scumandvillainy,jakkugunrunner,quadrijettransferspacetug,38,2,0,0,patternanalyzer,seismiccharges,,,,,,,,,2,5,0,2,1,,,,
Wesley van Wensen,scumandvillainy,blacksunsoldier,z95af4headhunter,24,0,0,0,,,,,,,,,,,2,2,2,2,3,,,,
Wesley van Wensen,scumandvillainy,captainseevor,modifiedtielnfighter,30,0,0,0,,,,,,,,,,,3,3,0,2,3,,,,
Wilhelm Fors,firstorder,firstorderprovocateur,tiebainterceptor,48,1,0,0,elusive,,,,,,,,,,3,2,2,3,3,,,,
Wilhelm Fors,firstorder,firstordertestpilot,tievnsilencer,62,1,0,0,outmaneuver,,,,,,,,,,3,4,2,3,4,,,,
Wilhelm Fors,firstorder,ember,tiebainterceptor,52,0,0,0,,,,,,,,,,,3,2,2,3,4,,,,
Wilhelm Fors,firstorder,commandermalarus,tiefofighter,38,0,0,0,,,,,,,,,,,3,3,1,2,5,,,,
Will Frost,firstorder,rush,tievnsilencer,57,0,0,0,,,,,,,,,,,3,4,2,3,2,,,,
Will Frost,firstorder,omegasquadronexpert,tiesffighter,38,1,0,0,ionmissiles,,,,,,,,,,2,3,3,2,3,,,,
Will Frost,firstorder,ember,tiebainterceptor,52,0,0,0,,,,,,,,,,,3,2,2,3,4,,,,
Will Frost,firstorder,quickdraw,tiesffighter,51,1,0,0,shieldupgrade,,,,,,,,,,2,3,4,2,6,,,,
Will Pearce,scumandvillainy,talonbanecobra,kihraxzfighter,63,3,0,0,magpulsewarheads,munitionsfailsafe,afterburners,,,,,,,,2,5,1,3,5,,,,
Will Pearce,scumandvillainy,krassistrelix,firesprayclasspatrolcraft,90,3,0,0,protonrockets,maul,connernets,,,,,,,,2,6,4,3,3,,,,
Will Pearce,scumandvillainy,lokrevenant,scurrgh6bomber,45,0,0,0,,,,,,,,,,,1,6,4,3,2,,,,
William Cameron,galacticrepublic,104thbattalionpilot,arc170starfighter,67,3,0,0,advprotontorpedoes,gnkgonkdroid,seventhfleetgunner,,,,,,,,1,6,3,3,2,,,,
William Cameron,galacticrepublic,macewindu,delta7aethersprite,66,3,0,0,supernaturalreflexes,r4astromech,calibratedlasertargeting,,,,,,,,3,3,1,2,4,,,,
